indicador;nivel_territorial;abertura_territorial;var_de_abertura1;categoria_de_abertura1;var_de_abertura2;categoria_de_abertura2;maio;junho;maio_para_junho;julho;junho_para_julho;agosto;julho_para_agosto;setembro;agosto_para_setembro;outubro;setembro_para_outubro;novembro;outubro_para_novembro
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;2,532043083;2,434010609;-;2,103554625;-;2,45791073;-;2,260867117;-;2,282131508;-;2,054306684;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Fundamental completo ao médio incompleto;-;-;6,940898346;2,490102183;-;2,565390207;-;2,49228487;-;2,230502837;-;2,365695354;-;2,35784776;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Médio completo ao superior incompleto;-;-;2,212254522;2,085817633;-;1,634051477;-;1,562844398;-;1,411038142;-;1,583836175;-;1,550745722;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Superior completo ou pós-graduação;-;-;3,280637607;3,507681654;-;2,89154779;-;3,998145772;-;3,129974941;-;3,136349308;-;2,847340067;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Total;-;-;2,21813104;2,140991632;-;1,853478406;-;2,263739943;-;1,884602188;-;1,939856904;-;1,805226451;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Empregado do setor privado;-;-;2,60816202;2,784529646;-;2,492774002;-;2,729751107;-;2,535198454;-;2,560260828;-;2,1507678;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Trabalhador doméstico;-;-;3,590927252;2,876568328;-;2,90619824;-;2,528830084;-;2,483235262;-;2,890019751;-;2,901076394;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Empregado no setor público (inclusive servidor estatutário e militar);-;-;2,669732919;2,636988116;-;2,648329924;-;3,256686543;-;2,803492409;-;2,86473956;-;2,781108971;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Empregador ;-;-;15,99731058;11,60881474;-;8,122428315;-;14,76073822;-;12,62547994;-;9,008058011;-;8,58585841;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Conta-própria ;-;-;2,572661664;2,282984836;-;2,185166977;-;2,119623386;-;2,04255146;-;2,275187341;-;2,076496356;-
CV - Rendimento médio real normalmente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Trabalhador familiar auxiliar ;-;-;25,0222093;15,16719542;-;27,29276564;-;41,2400893;-;44,55395295;-;35,53495527;-;3,781060369;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Sexo;Total;-;-;1539,318877;1581,142687;Estável;1687,102509;Aumento;1709,948808;Estável;1699,216364;Estável;1732,38542;Aumento;1702,194869;Estável
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Sexo;Homem;-;-;1613,368272;1633,742883;-;1737,592821;-;1767,300864;-;1736,192375;-;1792,996981;-;1763,901737;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Sexo;Mulher;-;-;1417,282965;1491,630514;-;1597,56686;-;1609,444908;-;1634,394873;-;1626,19805;-;1594,00276;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Cor ou raça;Total1;-;-;1539,318877;1581,142687;-;1687,102509;-;1709,948808;-;1699,216364;-;1732,38542;-;1702,194869;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Cor ou raça;Branca;-;-;2026,923041;2101,83042;-;2311,351557;-;2311,370541;-;2275,57353;-;2278,138038;-;2194,023787;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Cor ou raça;Preta ou parda;-;-;1411,113804;1450,518484;-;1532,623507;-;1542,185813;-;1550,437199;-;1589,599003;-;1575,614602;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Grupos de idade;Total;-;-;1539,318877;1581,142687;-;1687,102509;-;1709,948808;-;1699,216364;-;1732,38542;-;1702,194869;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Grupos de idade;14 a 29 anos;-;-;1124,966439;1105,012895;-;1211,092689;-;1235,131136;-;1230,01125;-;1254,328896;-;1214,451425;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Grupos de idade;30 a 49 anos;-;-;1701,903204;1721,042587;-;1832,101927;-;1845,661891;-;1837,053404;-;1853,151166;-;1826,768027;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Grupos de idade;50 a 59 anos;-;-;1648,207427;1893,861797;-;1969,152614;-;2017,671066;-;2000,657071;-;2070,593438;-;2058,367849;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Grupos de idade;60 anos ou mais;-;-;1849,944852;1891,818516;-;1975,099365;-;2005,84441;-;2009,329007;-;2103,80321;-;2061,255089;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Nível de instrução;Total;-;-;1539,318877;1581,142687;-;1687,102509;-;1709,948808;-;1699,216364;-;1732,38542;-;1702,194869;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;864,5023752;866,8147901;-;955,4837022;-;997,8520966;-;980,1613116;-;1052,523886;-;1048,936;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Nível de instrução;Fundamental completo ao médio incompleto;-;-;946,7089114;954,1518084;-;1090,911973;-;1118,106167;-;1094,866122;-;1160,597199;-;1131,81252;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Nível de instrução;Médio completo ao superior incompleto;-;-;1340,406412;1348,361569;-;1459,556779;-;1469,928736;-;1490,087573;-;1515,519898;-;1503,148398;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Nível de instrução;Superior completo ou pós-graduação;-;-;3315,791347;3550,924325;-;3558,825046;-;3657,629811;-;3518,040155;-;3497,271227;-;3395,770029;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Posição na ocupação;Total;-;-;1539,318877;1581,142687;-;1687,102509;-;1709,948808;-;1699,216364;-;1732,38542;-;1702,194869;-
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Posição na ocupação;Empregado do setor privado;-;-;1488,044521;1509,685088;Estável;1554,87999;Estável;1570,091902;Estável;1578,565975;Estável;1587,5156;Estável;1553,413454;Estável
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Posição na ocupação;Trabalhador doméstico;-;-;634,8605105;614,3236878;Estável;679,0283728;Aumento;671,8338925;Estável;705,0204555;Aumento;746,0370789;Aumento;718,2370207;Estável
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Posição na ocupação;Empregado no setor público (inclusive servidor estatutário e militar);-;-;2918,980141;3126,823847;Aumento;3152,090634;Estável;3122,300581;Estável;3074,0568;Estável;3062,54856;Estável;3028,925662;Estável
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Posição na ocupação;Empregador ;-;-;4599,412678;4537,299035;Estável;3964,449022;Estável;4103,407996;Estável;3877,623361;Estável;4147,895683;Estável;4317,088921;Estável
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Posição na ocupação;Conta-própria ;-;-;824,9377918;840,9516538;Estável;1022,802615;Aumento;1096,234409;Aumento;1098,949362;Estável;1169,267632;Aumento;1156,189851;Estável
Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (R$);Grande Região;Norte;Posição na ocupação;Trabalhador familiar auxiliar ;-;-;79,57389799;705,9021699;Estável;214,6950034;Estável;358,0233116;Estável;458,3224658;-;265,2572245;-;686,2841378;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Sexo;Total;-;-;2,264561882;2,266166918;-;2,086308431;-;2,330175384;-;2,003773871;-;2,035175739;-;1,876395699;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Sexo;Homem;-;-;2,737288485;2,547803936;-;2,440953851;-;2,632521964;-;2,318380277;-;2,398814348;-;2,187547996;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Sexo;Mulher;-;-;2,317549539;2,561715535;-;2,217600396;-;2,464405669;-;2,113766856;-;2,103410524;-;1,940880632;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Cor ou raça;Total1;-;-;2,264561882;2,266166918;-;2,086308431;-;2,330175384;-;2,003773871;-;2,035175739;-;1,876395699;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Cor ou raça;Branca;-;-;4,907154421;5,09722697;-;4,327651174;-;4,845226941;-;4,359473906;-;4,555705631;-;4,118067247;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Cor ou raça;Preta ou parda;-;-;2,029952597;1,972614541;-;1,772432118;-;1,793742709;-;1,670934542;-;1,687969346;-;1,724475256;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Grupos de idade;Total;-;-;2,264561882;2,266166918;-;2,086308431;-;2,330175384;-;2,003773871;-;2,035175739;-;1,876395699;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Grupos de idade;14 a 29 anos;-;-;4,416357487;3,294044647;-;3,335746383;-;3,629447542;-;3,073396392;-;3,413170766;-;2,703166053;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Grupos de idade;30 a 49 anos;-;-;2,72469999;2,533567539;-;2,341821156;-;2,585435947;-;2,193725554;-;2,110367566;-;2,068479067;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Grupos de idade;50 a 59 anos;-;-;3,904109916;4,824767551;-;3,820500066;-;4,736500895;-;3,93526297;-;3,865938801;-;4,630446442;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Grupos de idade;60 anos ou mais;-;-;6,883219525;10,12476174;-;7,077342494;-;8,799521465;-;6,679646685;-;7,928856825;-;6,881710671;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Total;-;-;2,264561882;2,266166918;-;2,086308431;-;2,330175384;-;2,003773871;-;2,035175739;-;1,876395699;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Sem instrução ao fundamental incompleto;-;-;3,366648104;3,047839291;-;2,411460122;-;2,90610356;-;2,289782899;-;2,536027747;-;2,324725134;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Fundamental completo ao médio incompleto;-;-;3,117910655;2,874568781;-;3,063561809;-;2,843382878;-;2,484751718;-;2,632921855;-;2,462624441;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Médio completo ao superior incompleto;-;-;2,615752017;2,134090088;-;1,864763923;-;1,770249031;-;1,608429771;-;1,667475929;-;1,649088301;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Nível de instrução;Superior completo ou pós-graduação;-;-;3,090952832;3,346249871;-;3,17422262;-;3,821720887;-;3,10370676;-;3,28536853;-;2,911783167;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Total;-;-;2,264561882;2,266166918;-;2,086308431;-;2,330175384;-;2,003773871;-;2,035175739;-;1,876395699;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Empregado do setor privado;-;-;2,715466615;2,996138316;-;2,935828446;-;3,09255288;-;2,772840611;-;2,921203875;-;2,265009758;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Trabalhador doméstico;-;-;5,02927047;4,265221289;-;3,368776523;-;2,935970199;-;2,923003153;-;3,253238047;-;3,469568766;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Empregado no setor público (inclusive servidor estatutário e militar);-;-;2,793004307;2,616450649;-;2,7186015;-;3,277434811;-;2,860948817;-;2,869005582;-;2,803491191;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Empregador ;-;-;14,36466636;10,88995054;-;9,478109726;-;10,17269612;-;9,2244824;-;7,928862815;-;8,005500986;-
CV - Rendimento médio real efetivamente recebido de todos os trabalhos das pessoas ocupadas com rendimento do trabalho (%);Grande Região;Norte;Posição na ocupação;Conta-própria ;-;-;3,271958986;2,680565716;-;2,702779683;-;2,468853263;-;2,237874784;-;2,431111878;-;2,119231317;-
